ra dec type modelMag_g modelMag_r modelMag_i modelMag_z z zErr idnum
333.085678878697 1.02887509679574 6 25.78309 24.70723 22.41845 23.76254 nan nan 190209
333.085099739402 1.03910501338242 6 24.33203 23.05065 21.73043 21.18206 nan nan 190209
333.0851067195 1.03333645833834 6 24.71241 23.03092 23.13658 21.90737 nan nan 190209
333.078230238053 1.0377621704688 6 20.31392 19.96456 19.96023 19.94935 nan nan 190209
333.088239653896 1.03183543495728 3 24.79365 22.69074 22.0962 22.82676 0.537421 0.116743 190209
333.089543200752 1.03141471411416 6 25.08291 21.77694 22.04685 22.82689 nan nan 190209
333.089613277008 1.03715144895983 6 23.14251 22.50447 22.23527 22.127 nan nan 190209
333.930331335691 0.417398457887727 3 23.29984 24.25612 22.69608 22.26491 0.491271 0.16262 190230
333.928912113797 0.416814634393964 6 19.23032 17.92338 17.40913 17.09249 nan nan 190230
333.937852779395 0.422842375950087 3 19.23881 18.20568 17.76141 17.46507 0.141266 0.025762 190230
333.934330825592 0.415478498708824 3 22.44571 21.30123 21.22274 24.33693 -9999.0 -9999.0 190230
333.934780222581 0.417384736071911 3 22.16559 21.85628 21.66788 21.74444 0.512913 0.185765 190230
333.935962417654 0.425504377379648 3 21.10152 20.29176 20.33976 20.09018 0.411692 0.068878 190230
333.944347692247 0.422909582175421 6 22.72068 21.47687 19.96352 19.32809 nan nan 190230
333.944531040856 0.418571641268923 6 22.61128 22.05293 21.74802 21.202 nan nan 190230
333.941365378224 0.429912135163178 6 22.15705 20.80759 20.22532 19.68674 nan nan 190230
243.241892391267 55.4940795958893 6 21.51441 20.24452 19.01329 18.29684 nan nan 190237
243.255176696253 55.4860046202449 3 20.76009 19.652 19.18857 18.78819 0.292592 0.074077 190237
333.965970397799 -0.828870169681085 3 19.75558 18.53618 18.04575 17.60331 0.152234 0.015096 190260
333.966981233786 -0.82553435400256 3 19.99427 18.81889 18.19121 17.70561 0.162362 0.037608 190260
333.966668590688 -0.821084433951591 6 17.08833 16.49746 16.30405 16.22775 nan nan 190260
333.963957187233 -0.826850050289121 6 21.35997 19.82406 18.52538 17.74841 nan nan 190260
333.969045618681 -0.832157988435137 6 24.99935 24.31722 21.97886 21.09579 nan nan 190260
333.974639416376 -0.825285299795898 3 24.89875 23.79157 22.03174 22.56046 0.871573 0.128632 190260
240.404778384496 54.6077416436623 6 24.71569 22.70774 20.66543 19.8862 nan nan 190266
240.411601667837 54.619387345413 6 24.56863 22.97359 21.80393 21.40232 nan nan 190266
240.390187096128 54.6112158572072 3 23.78469 22.36886 22.51214 21.97882 0.333361 0.072328 190266
240.400641392219 54.6071652748623 3 21.94143 21.19234 20.72967 20.69679 0.450536 0.138319 190266
240.388453659606 54.6126498104344 6 23.22036 21.44929 20.92026 20.4585 nan nan 190266
240.398369423685 54.6163007197677 3 16.25742 15.7715 15.46668 15.26538 0.050867 0.009445 190266
240.399263005046 54.6117230990328 3 22.25745 20.61469 20.10352 19.62494 0.372188 0.047962 190266
240.412636585009 54.6123101244556 6 26.47195 25.09185 23.49411 20.82109 nan nan 190266
332.953159570403 1.15831699948968 3 22.14241 20.78909 20.23442 19.86957 0.365443 0.09101 190299
332.949660745872 1.15064042713063 3 17.94411 17.79808 17.53971 17.50602 0.066229 0.017906 190299
332.952007203036 1.15419610754614 6 22.54571 22.33655 22.90411 23.01769 nan nan 190299
332.95685976612 1.15785960691297 3 21.22619 21.01446 20.77036 21.45894 0.208479 0.089478 190299
332.9568752567 1.14194854887336 3 24.22797 22.47051 22.30944 21.75548 0.434085 0.089025 190299
332.955504309571 1.15076622974241 6 23.15794 22.04036 21.47392 20.98102 nan nan 190299
332.954200309499 1.15460236096541 6 19.89597 18.53047 17.93509 17.62039 nan nan 190299
332.954744458212 1.14475698532169 3 23.79069 23.1805 21.88522 22.16592 0.522751 0.130877 190299
334.134987920219 0.473427000719232 3 19.54577 18.57655 18.08634 17.74429 0.168283 0.033326 190340
334.129323499436 0.474414067024748 3 21.58849 20.61784 20.2186 19.97843 0.39977 0.094135 190340
334.132587441293 0.476210304434767 6 21.72728 20.26247 19.60127 19.16744 nan nan 190340
334.137193096285 0.477537793905502 6 22.56357 21.07041 20.02937 19.59964 nan nan 190340
334.141950459234 0.477419166267186 6 22.53893 21.26964 20.9217 20.32292 nan nan 190340
334.138871834499 0.468146078133414 6 23.34957 21.68278 20.41558 19.89274 nan nan 190340
334.138255986194 0.466072023630403 6 25.65268 25.87327 22.10738 22.69185 nan nan 190340
334.138165933255 0.471119185416563 6 20.98138 20.59772 20.54039 20.53269 nan nan 190340
334.141379877506 0.472830660162536 3 23.58792 22.4997 23.31101 23.18451 0.066 0.082903 190340
243.170098442977 56.1883326233951 3 19.83457 19.60389 19.52772 19.51262 0.220284 0.196932 190369
243.157229208034 56.1914821915235 3 22.25291 21.63589 21.18744 20.60052 0.511944 0.185337 190369
243.161137100722 56.1857026286686 3 22.69934 21.33224 21.16494 21.46825 0.554859 0.130163 190369
243.176342466967 56.1842599017499 6 18.15394 17.04584 16.64417 16.45028 nan nan 190369
243.165209738441 56.1907394045529 6 22.65856 21.61313 21.09203 20.67539 nan nan 190369
334.402332737866 0.605199341311034 6 22.41036 21.2029 20.68377 20.25176 nan nan 200079
334.402813400511 0.61324923510724 3 19.84601 19.5016 19.28832 19.27337 0.094471 0.038092 200079
334.406397114487 0.618360660601753 6 24.6506 22.52991 22.74029 21.89975 nan nan 200079
334.396393975716 0.61239245956752 3 23.4089 21.31306 20.65189 20.17974 0.491653 0.041721 200079
334.409547876935 0.617349625766101 3 22.41341 21.9687 22.60979 21.63334 0.21974 0.098417 200079
352.356146206164 -1.85219644570775 3 22.48232 21.22181 20.75534 20.86096 0.335014 0.114112 300008
352.35300266097 -1.84721084187008 6 23.8962 22.43854 20.43006 19.57531 nan nan 300008
352.358580446303 -1.85434419092079 3 25.11439 24.80204 18.30865 16.43118 -9999.0 -9999.0 300008
352.359387347381 -1.85483256806348 6 21.22958 20.10404 20.27318 19.47024 nan nan 300008
353.116848438466 -1.14896723560272 6 21.96151 20.43385 19.39177 18.90859 nan nan 300089
353.126111567329 -1.15852421499538 3 22.46809 21.18949 21.08998 20.37 0.363181 0.062872 300089
353.120881255196 -1.15784453951161 6 18.91529 18.10163 17.93139 17.79122 nan nan 300089
353.123418880322 -1.15818908028461 3 23.87909 23.17395 22.01482 21.63266 0.718597 0.076339 300089
353.123856148414 -1.15689118389262 3 22.32697 21.07159 20.60964 20.2527 0.362004 0.094086 300089
353.1237758508 -1.15302066693638 3 19.61489 18.59206 18.13944 17.86989 0.153911 0.025687 300089
353.124714948068 -1.1564800167175 6 19.61674 18.59043 18.17267 17.93098 nan nan 300089
351.710530719141 -0.730526827498962 3 18.63793 18.35207 18.04735 18.11577 0.07393 0.019077 300105
351.711769906337 -0.729402745749326 6 17.38939 17.05024 16.90825 16.87243 nan nan 300105
351.71311260709 -0.73459770272834 3 23.6389 22.57409 21.85496 22.35073 0.446429 0.152751 300105
351.71625352483 -0.73501052869158 3 24.19024 22.93342 21.55295 20.71558 0.958033 0.084365 300105
351.718179525898 -0.723513503144049 3 24.54359 22.61077 22.85504 22.35943 0.22943 0.075407 300105
351.491392072157 -0.52196606199749 3 22.32925 21.17532 20.79566 20.27207 0.477659 0.076991 300112
351.490139385167 -0.512930011362741 3 22.9621 22.5093 22.09947 21.26573 0.571754 0.202353 300112
351.492942249442 -0.513528929405348 6 24.21074 23.5924 22.48086 22.56754 nan nan 300112
351.500582584215 -0.510228087178041 3 22.8396 25.8064 24.25218 22.20447 -9999.0 -9999.0 300112
351.500295318585 -0.519440266137059 3 20.14989 19.84575 19.66091 19.54559 0.077746 0.064036 300112
351.501644601265 -0.523573249831305 3 24.09456 22.12626 21.85319 21.37847 0.371267 0.070928 300112
351.501070863441 -0.512701522322972 3 22.85262 22.34278 21.74733 22.05316 0.311896 0.158653 300112
351.496638811167 -0.507470160189747 3 23.72828 21.81338 21.1832 20.45727 0.46948 0.058222 300112
351.498163998977 -0.515219081757733 3 18.51164 18.03869 17.67943 17.4795 0.091373 0.026657 300112
351.50477258886 -0.52292016792994 6 24.21049 22.77598 23.03377 22.06474 nan nan 300112
352.700688646216 -1.20697283291253 3 23.97608 22.36653 21.32671 21.97526 0.538916 0.107423 300140
352.700551762289 -1.20403122217114 6 21.91405 20.32039 19.16578 18.53117 nan nan 300140
352.708077818641 -1.20404016761518 3 23.07046 21.39056 20.91091 20.10174 0.443683 0.073933 300140
352.695769078426 -1.20043428597903 6 24.40004 22.87887 22.67225 22.18915 nan nan 300140
352.704199242028 -1.20145487768757 3 23.0564 22.88567 22.66358 21.53936 0.515848 0.184657 300140
352.703924456952 -1.20750988245094 3 19.91739 19.08397 18.64486 18.41617 0.207744 0.028806 300140
352.703354984918 -1.21401477366418 6 18.54569 17.77148 17.47251 17.3137 nan nan 300140
352.704605537254 -1.20866030468364 3 22.54058 21.28548 21.31266 21.6198 0.35974 0.097104 300140
352.702042842505 -1.2084310514919 6 23.4925 23.30658 23.61855 22.86064 nan nan 300140
352.702329936246 -1.20818223942258 3 23.32941 21.77751 21.39125 20.92919 0.497131 0.070458 300140
352.711265151088 -1.20175144622465 6 16.89084 16.45119 16.17628 16.24098 nan nan 300140
352.705837981936 -1.21015964315371 3 23.48494 22.41932 22.32695 21.67441 0.337634 0.112294 300140
352.710815497895 -1.20600828949457 3 22.51924 22.40598 23.10178 21.85974 0.339782 0.134403 300140
352.710642358854 -1.21055972082922 3 24.59671 24.71666 24.78335 22.92576 -9999.0 -9999.0 300140
351.135086194905 0.231127218049266 6 22.19407 21.499 21.27643 21.39049 nan nan 300179
351.134478423472 0.226592049530268 6 21.95589 21.48433 21.49684 21.34567 nan nan 300179
351.139627733721 0.221868339325678 6 25.38522 24.96635 22.78675 22.08047 nan nan 300179
351.143151568985 0.223742265321327 3 19.43198 18.35181 17.79099 17.41422 0.153732 0.025296 300179
351.143998200582 0.224845222415872 3 22.77188 20.90794 20.06378 19.06745 0.746161 0.050736 300179
351.142108773797 0.226966971753508 3 20.63049 19.8025 19.40928 19.31421 0.257214 0.075078 300179
351.147908975067 0.223546177112484 3 23.27464 24.1658 24.29672 23.22732 -9999.0 -9999.0 300179
351.145028661351 0.223443307524562 3 23.25758 24.84725 24.44323 22.70617 -9999.0 -9999.0 300179
351.140371566394 0.233450247577786 6 19.24811 18.92127 18.82706 18.82111 nan nan 300179
351.141240894997 0.221168955544518 3 20.0244 19.52214 19.24276 19.16347 0.152959 0.039076 300179
351.141141806997 0.223557621962773 6 23.37743 25.40022 24.43312 22.9422 nan nan 300179
351.140870931206 0.230485165379231 3 23.2511 21.96088 22.5602 21.98223 -9999.0 -9999.0 300179
351.148308937478 0.222581764935391 6 23.08044 23.58699 22.72586 22.66398 nan nan 300179
351.148437105623 0.225451079778671 3 23.11988 24.17509 21.16084 20.91662 -9999.0 -9999.0 300179
351.15002405876 0.234905924757767 3 22.13249 20.35659 19.61347 19.18286 0.424396 0.031953 300179
351.150045088279 0.220916199099866 3 22.63107 21.8631 21.79366 20.57899 0.807506 0.118881 300179
352.908212318928 -1.45577835450578 6 22.92612 21.48087 20.63266 20.22804 nan nan 300220
352.90646965163 -1.44836323626239 3 24.68711 22.63445 21.31229 20.53989 0.83115 0.054039 300220
352.905812248096 -1.44383623524505 6 25.43704 25.33711 24.71462 23.08817 nan nan 300220
352.902078205035 -1.45101653496795 3 19.34408 18.38266 17.91316 17.53625 0.126952 0.026905 300220
352.902740385845 -1.4428055440763 3 22.39411 21.58608 21.94415 20.64963 0.376948 0.112021 300220
352.894291861634 -1.4460440851648 6 25.70696 24.70262 24.7489 20.85364 nan nan 300220
352.897744450304 -1.45163021486776 6 23.07101 24.4639 23.05311 22.75523 nan nan 300220
352.897900553412 -1.45848292572173 3 21.63459 20.90629 20.77311 20.51404 0.315743 0.082626 300220
352.227801651316 -1.08028922748262 3 25.60105 23.59693 24.34541 22.24376 -9999.0 -9999.0 300221
352.233700541977 -1.08787296571136 3 22.94186 21.49809 20.85494 20.33182 0.42803 0.080792 300221
352.238313823266 -1.09371076889391 3 18.32059 18.10338 17.91088 17.76415 0.042896 0.012553 300221
352.232751863961 -1.09378830166994 6 22.64858 20.9598 19.85534 19.26435 nan nan 300221
352.228397388533 -1.09528916276073 6 20.63677 19.39802 18.89194 18.57854 nan nan 300221
352.229302957876 -1.08041203831229 3 23.04678 22.32343 22.5355 22.39333 0.250072 0.106768 300221
352.235058259903 -1.08827713802111 3 16.92442 16.68465 16.46508 16.31747 0.037306 0.004706 300221
352.234609200647 -1.09297858771552 3 23.66505 21.86842 21.60902 21.13335 0.42823 0.081093 300221
352.230102624354 -1.09581246377129 3 22.59549 22.42694 22.11225 22.12433 0.180869 0.068932 300221
352.238705398307 -1.089358722474 6 24.54247 24.38943 24.39082 23.16392 nan nan 300221
352.240650652162 -1.08771662708539 3 23.90379 22.7218 22.99503 21.92921 0.335337 0.090147 300221
35.7097246387264 -4.89139247635998 6 25.47593 23.7078 24.61474 23.41416 nan nan 310025
35.7119041829619 -4.88977324280684 6 22.86832 21.60798 20.51232 20.01298 nan nan 310025
35.7069475859538 -4.88961936454746 6 25.53555 27.14285 23.76813 22.49609 nan nan 310025
35.7023676496434 -4.88994639382113 6 24.99866 24.21963 24.6282 22.88552 nan nan 310025
35.7016248587163 -4.90364154459289 3 22.01865 20.80157 20.31551 20.10787 0.415964 0.093353 310025
35.7012032004391 -4.90018555692933 3 21.8904 20.95731 20.57951 20.42382 0.400134 0.092276 310025
35.7011410151004 -4.89005915283781 6 25.18689 24.94852 23.79624 23.11439 nan nan 310025
35.6986851865461 -4.895586349334 6 25.57402 24.69101 21.5566 24.03576 nan nan 310025
35.7052615231846 -4.89784180408764 3 20.25493 19.7607 19.42525 19.20994 0.128052 0.034439 310025
35.7046373981856 -4.89280838446468 6 17.74762 16.3865 15.743 15.41187 nan nan 310025
35.7020669364091 -4.90578005353783 6 22.78945 22.823 21.42531 21.65153 nan nan 310025
35.9759934982394 -4.78737776525368 6 24.54307 22.71108 24.03216 23.24959 nan nan 310026
35.9781656143337 -4.79423838713509 3 15.55403 14.7164 14.34911 14.05891 0.038187 0.009469 310026
35.9810522343604 -4.78920681080892 6 24.78812 23.16349 24.39747 22.97249 nan nan 310026
35.9729650332906 -4.79128337798603 3 22.62872 22.23074 21.95173 22.01428 0.473725 0.170423 310026
35.9727787843695 -4.79705282489572 3 23.78462 22.32508 22.91747 21.93978 0.331318 0.076678 310026
35.9741929649772 -4.7913330953612 6 22.33648 21.93707 21.56425 21.96601 nan nan 310026
35.9741258182865 -4.7886187764001 6 23.45232 23.88057 23.94364 23.21953 nan nan 310026
35.9739123298167 -4.79994142743939 3 20.32197 18.15986 18.15942 27.30182 -9999.0 -9999.0 310026
35.9697727342809 -4.78937287655368 3 22.27017 21.91589 21.46311 21.69886 0.444396 0.138432 310026
36.2165862742677 -3.34887334763964 3 22.34364 21.99148 22.17827 21.40603 0.548671 0.152709 310039
36.2210037010175 -3.34310645092956 6 25.10745 24.64013 25.27487 23.36695 nan nan 310039
36.218738974297 -3.35082156569215 3 20.72324 20.03007 19.66585 19.21243 0.282873 0.06739 310039
36.2087748354506 -3.33961450851577 6 22.28763 21.11685 19.56112 18.76803 nan nan 310039
36.2155034423194 -3.34484209137884 3 20.91542 20.19473 19.83746 19.39597 0.271942 0.084717 310039
36.2144260667063 -3.35179775270617 3 25.5882 23.37101 21.65818 20.67336 -9999.0 -9999.0 310039
351.448925969656 -1.72599783147649 6 25.28807 24.96452 25.1664 20.64122 nan nan 310042
351.450821296518 -1.72976238436564 6 21.92211 21.55192 21.40269 20.69527 nan nan 310042
351.452132546465 -1.71823648655191 6 22.85535 23.17987 22.76739 22.1271 nan nan 310042
351.455267316787 -1.72611784590928 3 25.75499 25.63079 24.38741 20.05385 -9999.0 -9999.0 310042
351.446937086082 -1.71846620713304 6 23.00736 21.95083 21.93443 21.27962 nan nan 310042
351.455053553565 -1.71562120856765 6 23.11739 23.4643 23.18009 24.13322 nan nan 310042
351.457631239055 -1.72096755542572 3 23.04009 22.41069 22.41936 21.93088 0.254445 0.103481 310042
351.455470061914 -1.73136244772473 6 18.96621 18.38371 18.1857 18.05157 nan nan 310042
351.456804844985 -1.73005800527611 6 22.37937 21.63623 21.42333 21.46008 nan nan 310042
353.404486055488 -0.552279454330874 3 22.82127 22.1636 21.83211 21.06005 0.61631 0.145368 310051
353.413838525716 -0.557879284748686 6 22.40847 21.88573 21.73808 21.33957 nan nan 310051
353.408559953981 -0.547037629537815 3 20.74754 20.15796 19.82683 19.74722 0.181272 0.040998 310051
353.411455165967 -0.557795135017024 3 21.08263 20.17328 19.9743 19.23787 0.295437 0.115457 310051
353.411707414593 -0.552470558388434 3 21.53658 20.57242 20.11094 19.76185 0.399183 0.125958 310051
353.411247343978 -0.554171148455289 3 22.48187 20.99928 20.52869 20.07762 0.385628 0.072808 310051
353.409959744511 -0.55306327524907 3 19.31902 18.19667 17.89223 17.3797 0.240398 0.054499 310051
353.413143483667 -0.554861922173875 3 21.94621 20.48324 20.60032 19.58615 0.272771 0.086812 310051
353.419199938073 -0.560257918741092 3 21.66006 20.5208 20.04796 19.78921 0.300136 0.093416 310051
353.415486696454 -0.553886513469272 3 22.77253 22.11531 21.97249 21.83168 0.300256 0.104463 310051
351.311363288681 -0.607814151272995 6 25.06649 24.22714 24.70537 22.98219 nan nan 310090
351.306834991034 -0.607771201894165 3 23.88745 21.6792 21.16169 20.39789 0.487077 0.059547 310090
351.307508557199 -0.607099234336375 6 23.5642 21.66929 20.13089 19.2862 nan nan 310090
351.308878165374 -0.605681951976253 3 21.31059 19.48524 18.81074 18.52916 0.371892 0.026395 310090
351.308492255957 -0.60791139102295 6 19.16674 19.02824 18.82511 18.84226 nan nan 310090
351.305400418202 -0.606596375089787 6 24.46955 25.31733 22.74925 22.72088 nan nan 310090
351.306066979971 -0.608294227933851 3 20.83336 19.52533 19.19739 18.834 0.326449 0.059951 310090
351.306067517541 -0.597471721336351 3 21.22745 19.47753 18.81914 18.48364 0.374124 0.026796 310090
353.125524747528 -0.111922616575357 6 21.6326 20.15185 19.50265 19.06063 nan nan 310091
353.134356047571 -0.11030460546133 3 21.9114 21.13306 20.79069 20.55964 0.459003 0.100492 310091
353.133945167914 -0.100443052332592 6 20.43318 18.89967 17.78979 17.1491 nan nan 310091
352.960392511095 -0.663544119003838 3 23.23985 20.66681 19.87317 19.68904 0.434084 0.051586 310161
352.959126453874 -0.662057296517845 3 21.18344 20.26537 19.875 19.52083 0.274939 0.084331 310161
352.959855410612 -0.662593306762741 3 18.92178 17.9685 17.46469 17.15895 0.146357 0.029578 310161
352.959069490929 -0.667706963019315 3 20.10942 18.64469 18.10004 17.77185 0.265802 0.018975 310161
352.974084400089 -0.663695092023585 3 23.45834 22.64874 23.24802 23.73994 0.362839 0.090877 310161
352.973733088764 -0.663474913668881 3 23.21136 22.02502 21.09431 21.09112 0.603683 0.071591 310161
352.968108653251 -0.665362716768798 3 24.25047 22.39138 22.6678 21.5787 0.34904 0.077198 310161
352.957801208454 -0.657444323543341 3 24.28849 22.6542 22.50479 22.87033 0.559911 0.128421 310161
352.958307207538 -0.657817455247677 3 23.19286 22.28335 21.51178 21.03018 0.689542 0.102238 310161
352.963442336561 -0.665298184073091 3 23.20309 22.2159 23.11928 21.75504 0.313904 0.099197 310161
352.962549855093 -0.660804411245851 3 23.92357 22.50944 21.27722 20.85744 0.721546 0.067482 310161
352.962433740321 -0.667796198200036 3 21.37333 20.66817 20.37486 19.99478 0.307709 0.082047 310161
352.964522680143 -0.66276754337419 3 22.94254 22.58251 22.25906 22.94404 0.451885 0.104781 310161
352.965915556199 -0.660625535912392 3 21.88622 21.08712 21.10353 20.74617 0.305877 0.074976 310161
352.972542446514 -0.667455914585362 3 23.31144 22.35316 22.54115 21.68266 0.365961 0.085689 310161
35.2796849576757 -4.52133441569901 3 20.48428 19.2542 18.79434 18.49319 0.217598 0.03889 310188
35.280162283235 -4.51864875424453 3 22.40332 20.91421 20.36138 19.88876 0.395067 0.069151 310188
35.2808326293963 -4.52117684851343 6 23.54555 22.07769 22.91767 22.40078 nan nan 310188
35.2782752118992 -4.5207593585394 3 21.82127 20.08067 19.58211 19.04783 0.356968 0.043344 310188
35.2778530894319 -4.52701957145824 3 21.78626 20.63582 20.25673 20.31705 0.4137 0.112685 310188
35.2734715778515 -4.51831809200207 3 23.62374 22.3269 22.39431 22.71953 0.608114 0.110125 310188
35.2727260367255 -4.52258461305965 6 22.71768 22.14999 21.50871 20.94418 nan nan 310188
35.278832866173 -4.51486274462995 3 22.95596 22.37203 21.51376 19.95905 -9999.0 -9999.0 310188
35.2769958541435 -4.52297988319625 6 25.38247 22.47952 23.87276 23.68761 nan nan 310188
35.5244500664368 -3.23719648617647 3 25.69304 26.05515 21.8803 22.11772 -9999.0 -9999.0 310238
35.5191050645554 -3.22861255895669 6 24.60776 23.80365 24.08278 23.80516 nan nan 310238
35.5241087044789 -3.23386669253499 6 23.37636 22.18756 20.82892 19.7397 nan nan 310238
35.526027440388 -3.22855501757993 6 25.0762 25.18581 23.674 21.9298 nan nan 310238
35.5267667727425 -3.23301960211299 3 21.4753 20.64582 20.54892 20.03523 0.345162 0.07336 310238
35.5350951512111 -3.22922780098179 3 23.39234 21.99271 21.69022 20.66986 0.523838 0.079258 310238
36.174829801537 -5.10703131619049 6 25.11791 22.98401 21.9285 20.70267 nan nan 310260
36.1733101583428 -5.10817786789171 6 21.63582 20.8549 20.5626 20.64698 nan nan 310260
36.1697601315298 -5.1060510547167 3 23.75465 23.29266 21.85948 21.47622 0.925975 0.07689 310260
36.1687096122573 -5.10335755765403 6 25.68837 23.5453 24.37994 23.59196 nan nan 310260
36.1705094350613 -5.10056443473586 3 24.83666 25.13491 24.65503 21.98715 -9999.0 -9999.0 310260
36.1629445884685 -5.1045677292826 3 23.19002 21.87738 20.83294 24.57411 -9999.0 -9999.0 310260
36.1635120394221 -5.11003380178751 3 21.99511 22.97527 22.00427 22.53873 0.069118 0.145289 310260
352.990315009086 0.529109570207961 6 23.88656 23.40211 22.94682 22.43188 nan nan 310574
352.986006931567 0.536236114524962 3 22.3988 21.2449 20.8758 20.59763 0.408655 0.098357 310574
352.992815509581 0.535677963224443 3 23.8979 23.01942 22.44452 22.76235 0.762729 0.147999 310574
352.989238199881 0.532535615565936 6 22.2959 20.99425 19.96192 19.43601 nan nan 310574
352.98916446593 0.530120137238642 3 22.80484 21.9346 21.53552 20.6198 0.384515 0.127173 310574
352.992547667027 0.534658793426106 3 22.32328 20.56229 19.75734 19.3978 0.454164 0.032604 310574
352.99154480423 0.535301749752807 6 24.78279 23.57359 22.67676 22.37883 nan nan 310574
352.981179625146 0.543183068190007 3 24.54041 22.48042 24.76528 22.35844 0.029411 0.084003 310574
352.987027584978 0.535345059240905 6 20.65571 20.1248 19.80883 19.61569 nan nan 310574
352.98650417938 0.534623018575758 6 23.39231 21.83245 20.90982 20.32062 nan nan 310574
352.986397948233 0.530033800858694 3 24.5252 22.31823 22.36612 23.36022 0.56851 0.12729 310574
351.660137559915 -0.832565720834544 3 21.40135 23.78491 21.71898 24.34028 0.209775 0.138114 320047
351.661452564938 -0.834214339693613 6 20.14111 19.18693 18.81477 18.57777 nan nan 320047
351.667386724841 -0.834245127465204 6 22.20092 20.66352 19.53299 18.92661 nan nan 320047
351.667270493101 -0.840619670488611 3 18.04182 17.71182 17.4097 17.31614 0.078707 0.014388 320047
351.658781174697 -0.836201435233411 3 23.6204 23.00964 22.24688 21.31742 0.809321 0.141317 320047
351.659220377705 -0.847351825397959 6 23.0803 23.06572 22.43807 21.77472 nan nan 320047
351.670354325459 -0.846787055425683 3 18.6575 17.67566 17.22286 16.87874 0.123252 0.02066 320047
351.670129905256 -0.832635595215381 6 20.58525 20.1726 20.04319 19.9251 nan nan 320047
351.674005891817 -0.837308129913941 3 22.79552 22.07236 22.36201 21.68941 0.914802 0.117845 320047
36.0706680913178 -3.91244447328661 3 21.06359 19.5381 18.89835 18.41286 0.350687 0.046941 320099
36.0676727594632 -3.92217414943551 6 21.19006 20.99693 20.83764 20.30742 nan nan 320099
36.0672829643289 -3.91683201345171 3 20.62576 19.85053 19.45497 19.14087 0.244739 0.058427 320099
36.0614934069382 -3.91626737298252 6 17.2227 16.83499 16.68718 16.66726 nan nan 320099
36.0595060855267 -3.92132427511203 6 22.07775 21.69223 21.52367 21.44127 nan nan 320099
36.0753302759017 -3.92154172752648 3 22.30301 21.46884 21.25433 21.46324 0.614943 0.144028 320099
36.0656278596489 -3.91350461621608 3 23.46853 22.00128 21.74353 21.13114 0.310067 0.110094 320099
34.7494340231419 -4.88398000044555 3 21.3637 20.19292 19.67291 19.16544 0.36388 0.080003 320258
34.7528740740097 -4.87831769421953 3 23.44618 21.98778 21.88279 20.97433 0.370759 0.070422 320258
34.7467929348125 -4.88665940270874 3 20.70603 19.52749 19.06116 18.66276 0.341533 0.070999 320258
34.7401662391404 -4.88750254788706 6 22.04333 20.79443 20.05794 19.665 nan nan 320258
34.7480690967135 -4.8808341665957 3 21.9815 20.72405 20.0912 19.65242 0.404961 0.086759 320258
34.4158534826608 -4.83387241557832 3 21.86231 20.78944 20.28367 20.01488 0.478194 0.080727 320469
34.4220764912928 -4.83327270113139 3 22.10758 21.43486 21.57125 21.37935 0.267336 0.109885 320469
34.4195562050236 -4.83774399344222 6 24.02859 22.4446 21.43938 20.56597 nan nan 320469
34.4185408842747 -4.83275480712374 3 22.32327 21.91775 21.95061 21.29212 0.210326 0.117147 320469
34.4146164158302 -4.83246814396901 3 24.60381 22.76338 21.97718 22.08589 0.361444 0.077789 320469
34.4131317980208 -4.84429113774853 3 23.76392 22.34489 22.45341 22.84315 0.775687 0.137464 320469
34.4150853652963 -4.84087102687017 3 22.02429 21.03142 20.82753 20.69631 0.351518 0.105526 320469
34.4163567613206 -4.83873546736812 6 24.44615 24.74514 22.45099 22.92485 nan nan 320469
35.3322029150996 -2.94140427142318 3 20.77541 20.74158 20.55022 22.53379 0.712965 0.076717 330022
35.3317705043665 -2.94092713549857 3 18.65991 17.57556 17.05666 16.6492 0.153461 0.032211 330022
35.3218735463363 -2.95120330353395 3 20.67453 19.73567 19.36952 18.98579 0.281795 0.064641 330022
35.3197601807792 -2.95302089140338 3 24.11567 24.14392 25.32044 23.06134 0.342286 0.133032 330022
35.3184162401622 -2.94671635609156 6 25.23806 21.89438 25.40267 22.41817 nan nan 330022
35.3175728035664 -2.94190550375943 3 22.64696 22.33778 22.48878 22.72858 0.292955 0.164566 330022
35.3171353850934 -2.95176590811321 6 22.31953 21.55109 21.23412 21.11476 nan nan 330022
35.3256501844623 -2.95273066816295 3 23.05597 21.30589 20.34081 20.06455 0.517679 0.038462 330022
35.3240211938384 -2.94914651081633 3 20.98432 19.68593 19.12539 18.69437 0.337717 0.079044 330022
35.3323777329473 -2.94704429662548 3 23.07704 23.93456 23.26016 22.00733 0.444439 0.222747 330022
35.8004030211446 -2.78594448060282 6 20.57676 19.20448 18.16084 17.53705 nan nan 330023
35.7978270866771 -2.78006098932035 3 20.44772 19.5543 19.0894 18.80685 0.181253 0.044207 330023
35.7910286007514 -2.77720991655803 3 23.00877 21.41277 20.78287 20.52404 0.37936 0.06251 330023
35.805747630651 -2.78471065312629 3 22.31115 21.45782 21.21759 20.92517 0.39055 0.090942 330023
35.7917521078293 -2.78770493297193 3 21.98409 21.96703 21.33108 21.98826 0.417807 0.118626 330023
35.8013284900417 -2.78067338777779 3 22.59669 22.20329 22.12099 21.77817 0.246255 0.07982 330023
35.7924098217053 -2.78268589530423 3 23.05351 21.36724 20.54229 20.01123 0.512131 0.03797 330023
