ra dec type modelMag_g modelMag_r modelMag_i modelMag_z z zErr idnum 
159.990011747629 58.8196187005548 6 24.46313 23.0388 22.00412 22.42709 nan nan 340346
163.104544303202 57.8069163077153 3 20.94252 20.63738 20.41671 20.31208 0.251865 0.127235 350027
163.111963369498 57.8085218188195 3 23.56293 22.60361 22.03596 21.31055 0.576201 0.115298 350027
163.117973678299 57.8074763597987 3 21.05138 19.7332 19.27155 18.78393 0.327264 0.065701 350027
163.119876079891 57.8114346536634 3 22.49891 21.89075 20.77175 20.70979 0.716225 0.065264 350027
163.128985704359 57.8054921092676 3 22.77469 21.8886 20.90061 20.66561 0.714993 0.052064 350027
163.131548318725 57.8094684805144 3 23.47162 22.07276 22.32905 23.05368 0.36866 0.093967 350027
163.134184758078 57.8121598657849 3 23.40611 22.14893 21.3215 20.74722 0.522004 0.071714 350027
163.254498981907 58.1305576538545 3 22.75161 23.43491 23.92289 22.65862 0.770236 0.164064 350047
163.260409263434 58.1316896143014 3 22.13828 22.18417 21.71843 21.1792 0.727572 0.218251 350047
163.261874697937 58.1365317603732 3 19.90607 19.32085 19.04776 18.78286 0.23335 0.043375 350047
163.264054242222 58.1346046432286 6 24.04044 24.29933 22.56182 22.08699 nan nan 350047
163.265140065709 58.141781118831 6 26.20107 25.49866 24.35786 20.72324 nan nan 350047
163.268617985873 58.1293294188865 3 21.3323 20.49401 20.00526 20.37631 0.250175 0.145572 350047
163.274698899805 58.142584429133 3 23.01252 22.7702 21.97643 22.16116 0.45472 0.173768 350047
161.066283359355 58.08131672052 3 21.0717 20.0368 19.58924 19.27244 0.278804 0.094883 350050
161.069584952224 58.0762781292361 3 23.03337 21.95227 21.82863 20.82038 0.381775 0.109964 350050
161.070682508166 58.0733402506643 3 24.82117 23.54136 22.16623 21.99081 0.61558 0.064931 350050
161.071100426153 58.0684519533632 3 23.34576 22.40406 22.42786 21.46933 0.451924 0.10727 350050
161.077861432634 58.0785284937377 6 24.58171 24.50992 22.42629 21.78989 nan nan 350050
161.078670219186 58.0716956911675 6 17.42028 17.01301 16.87411 16.83844 nan nan 350050
161.07885065875 58.0746996995047 3 25.2499 23.70691 22.59556 23.08691 0.683857 0.118029 350050
161.08022834723 58.075301193738 3 20.47378 19.7696 19.49053 19.29118 0.326169 0.062174 350050
161.089246697651 58.0754899799741 3 22.66065 21.78668 21.02661 20.68455 0.613143 0.103728 350050
161.090931330174 58.0798589128054 3 22.1093 20.68021 20.07756 19.77498 0.38174 0.068726 350050
161.0933999484 58.0775656133042 3 22.87478 22.76114 22.45556 22.1101 0.880143 0.161292 350050
148.557818143113 1.68676252564506 3 22.02025 20.87204 20.17557 19.83515 0.49695 0.105861 350076
148.560987616628 1.68185754767826 3 18.49284 17.75894 17.30158 17.0543 0.134698 0.029629 350076
148.56214608689 1.68484569653006 6 23.33851 21.77281 20.75312 20.19269 nan nan 350076
148.562906538333 1.67459033149014 3 21.39287 20.4216 19.52937 19.51418 0.521427 0.159153 350076
148.563338923954 1.6833773604412 3 23.50933 22.68555 22.44988 20.17768 -9999.0 -9999.0 350076
148.564143462936 1.67553221708876 3 22.18592 20.94654 20.64102 21.09462 0.245212 0.111193 350076
148.564432472953 1.67488634753964 3 21.66995 20.47265 20.12718 19.77586 0.398737 0.071996 350076
148.565282186239 1.67937193838024 3 21.14906 20.34208 19.95586 19.86845 0.33614 0.111701 350076
148.567959212994 1.68664403050864 3 17.25582 16.18105 15.64566 15.19071 0.087995 0.014617 350076
130.654346298903 43.7838721390479 6 24.0938 22.61908 21.23153 20.51793 nan nan 350078
130.656868712484 43.7891967374988 3 23.00749 22.21254 21.67194 21.01219 0.538182 0.10398 350078
130.668439757655 43.7887861247394 6 24.50485 22.84232 21.48737 20.44585 nan nan 350078
130.671067153182 43.7812260296709 6 21.06101 19.64039 18.97026 18.57866 nan nan 350078
130.625992855591 43.9966772742637 3 23.33745 22.41034 22.20944 21.80294 0.366453 0.10674 350080
130.626051117313 44.0039197487652 3 21.39102 20.74716 20.54773 21.04306 0.239425 0.074338 350080
130.627894051242 43.9999227809271 3 22.2707 21.40839 21.26297 20.58654 0.406065 0.08635 350080
130.632681806958 44.0023730508973 3 20.35448 19.28354 18.81878 18.46808 0.267323 0.052173 350080
130.632844283707 43.9936325370063 3 22.8511 22.18857 22.02662 21.91096 0.395404 0.108843 350080
130.635016292767 43.9990361107815 3 19.58211 18.32 17.8264 17.48492 0.28917 0.039402 350080
130.640678968482 44.0014705998618 3 22.77061 21.39521 20.79726 20.13401 0.493048 0.083929 350080
130.642376108586 43.9939877721968 3 23.19903 22.51511 21.59423 21.53407 0.821446 0.083039 350080
130.64380617434 44.0063795656958 6 20.64982 19.49845 19.1304 18.8962 nan nan 350080
130.646212793819 43.994747925155 3 22.82174 21.3657 20.30369 20.00176 0.574697 0.048859 350080
130.128294371179 44.3815400048193 6 24.81052 26.24396 22.18472 23.18961 nan nan 350083
130.128446013632 44.3773689850798 6 23.1386 25.83989 24.4641 24.02475 nan nan 350083
130.133590769426 44.3699763859439 6 22.06531 20.5052 19.73169 19.31609 nan nan 350083
130.137000178995 44.3732289000826 3 21.43363 20.41691 20.57088 19.48505 0.242272 0.092609 350083
130.138913968191 44.3685256956363 3 22.33601 21.24323 21.00961 20.7838 0.350203 0.110403 350083
130.140455026559 44.3718420020705 6 17.67327 17.10403 16.91451 16.81024 nan nan 350083
130.141082708754 44.3810252913504 3 22.61044 22.93911 22.56056 23.56281 0.032594 0.104371 350083
130.146539104345 44.3728789447547 3 22.86258 22.40638 22.35434 22.25741 0.098322 0.092163 350083
149.500293798446 0.726677076912877 6 23.51127 22.23949 21.75399 21.44255 nan nan 350092
149.507352719411 0.721027744008773 3 19.29718 18.89346 18.70103 18.42332 0.078665 0.031838 350092
148.708480597941 1.95477895303368 3 22.62438 21.97852 21.68262 22.06764 0.332222 0.134584 350192
148.709486653649 1.96290482992684 3 21.07512 20.63215 20.43671 20.32038 0.155703 0.07965 350192
148.70997693848 1.96527675940977 3 21.99475 21.8871 21.68354 20.8161 0.649077 0.192519 350192
148.713549164302 1.96876331523296 3 22.97682 22.66125 21.56413 20.75804 0.624233 0.175182 350192
148.717529867999 1.95831156492081 6 23.9739 23.22628 21.73425 21.42612 nan nan 350192
148.718935543317 1.95737129872166 3 22.33918 22.4668 21.93866 21.58313 0.662442 0.203091 350192
148.720149062704 1.96752410406562 3 21.01488 19.52857 19.0167 18.66779 0.277875 0.032968 350192
149.461794412052 3.4781788496632 3 22.30985 21.40546 21.02943 20.51237 0.426537 0.140712 350233
149.462532499666 3.4895185232427 6 24.29983 25.97603 24.06887 23.43917 nan nan 350233
149.465292346543 3.47495761295678 3 22.93208 22.34027 21.8014 22.02389 0.237579 0.161105 350233
149.466124445652 3.48556251201102 6 22.33046 20.91556 20.05406 19.52319 nan nan 350233
149.466229762697 3.48228133222632 3 21.46338 20.98903 20.74591 20.78322 0.400256 0.148869 350233
149.467669196259 3.48971536540945 6 24.57573 24.28158 24.88816 22.74654 nan nan 350233
149.467949702334 3.48069051357677 3 22.78545 22.31483 21.92494 21.45902 0.52244 0.208065 350233
149.470057579164 3.48997285575813 6 25.1278 25.51869 24.36256 21.99814 nan nan 350233
149.470420883776 3.47954649008352 3 22.22876 21.22197 20.95333 20.4403 0.354731 0.126744 350233
149.470804808614 3.47567412832693 3 20.50511 19.57884 19.04929 18.70329 0.169971 0.045843 350233
149.473044141907 3.47815096365806 3 22.36102 21.6854 21.45765 22.34451 0.956455 0.096933 350233
184.339909711445 48.3532844011728 3 21.86453 20.84414 20.41945 20.21463 0.349259 0.127556 350235
184.350404879038 48.3473045582557 3 20.68015 20.02118 19.94294 19.47503 0.340954 0.042171 350235
184.350491635236 48.3378927468411 6 24.71095 23.32628 24.29159 22.2872 nan nan 350235
184.351580611554 48.3459232455838 6 25.68099 22.65742 23.91356 22.87103 nan nan 350235
184.356764272103 48.3429432993207 6 24.28968 23.00338 22.65168 21.20024 nan nan 350235
131.45768478166 43.8253098084543 3 23.58856 22.54362 22.33651 22.18686 0.379064 0.08767 350316
131.460019938826 43.8114033863102 6 18.80548 17.40004 16.67494 16.28098 nan nan 350316
131.461457650794 43.8142213628758 3 20.08514 19.14111 18.64818 18.35774 0.193532 0.038743 350316
131.461853106857 43.8188695888336 3 22.59039 21.29072 20.64044 20.22701 0.450361 0.098316 350316
131.465645184585 43.8134074450347 6 19.04406 18.6566 18.56007 18.48469 nan nan 350316
131.468019862967 43.8139672148779 3 24.47665 23.2311 22.23005 22.24943 0.626903 0.074284 350316
131.46958713143 43.8182975684399 3 20.04946 19.68649 19.42345 19.3518 0.098372 0.037317 350316
131.474007108631 43.8261763436872 3 22.49626 22.567 21.78495 21.8253 0.654029 0.18534 350316
131.475190064778 43.821727318346 6 25.17488 22.4418 22.14102 21.43872 nan nan 350316
131.475812793975 43.8252877597143 6 25.17575 22.73106 20.80896 19.9932 nan nan 350316
131.477021485945 43.8118515948466 6 23.55768 21.92693 20.98142 20.18326 nan nan 350316
131.480680055106 43.8229280680256 3 24.50937 22.00008 21.42019 21.40468 0.320319 0.051279 350316
151.312174337855 1.67094830239186 6 21.73306 20.36073 19.78655 19.44793 nan nan 350330
151.316800638689 1.67492707723255 3 24.56155 23.80439 21.76922 22.14607 0.553522 0.114757 350330
151.320376310982 1.6776550479043 3 22.32985 22.28449 21.90861 20.82576 0.583093 0.177503 350330
151.320774449999 1.67421058039971 3 21.79431 20.78157 20.58263 20.31059 0.377568 0.085544 350330
151.321661697469 1.67980246816951 6 17.63418 17.10015 16.91617 16.84229 nan nan 350330
131.324856016563 44.2360825118441 3 24.60618 24.47761 24.82412 20.36818 -9999.0 -9999.0 350374
131.328977519739 44.2434990343418 3 22.95483 21.61864 21.05484 20.6462 0.46869 0.10231 350374
131.329348919894 44.2466998071934 6 22.89163 22.34937 21.78439 21.58805 nan nan 350374
131.333089024655 44.2332263965268 3 22.41648 20.88736 20.44555 20.17352 0.359603 0.078369 350374
131.333210411583 44.238164520369 3 23.20795 21.99183 21.41171 21.04413 0.497208 0.102823 350374
131.336362754907 44.2391307898952 3 24.27233 21.62498 20.81183 20.17434 0.523497 0.029718 350374
131.336815461685 44.241731091029 3 22.04615 20.60625 19.84112 19.45717 0.466713 0.067023 350374
131.337024459126 44.24015885519 6 22.65039 21.85676 21.78432 22.41356 nan nan 350374
131.342060641792 44.2404700082639 6 23.30123 22.55048 22.2307 22.14275 nan nan 350374
131.344357303551 44.2307945334735 6 24.67604 21.79459 20.66293 19.9532 nan nan 350374
131.342582345735 44.2388022876339 3 22.81275 21.01016 20.14676 19.63466 0.490594 0.030604 350374
128.837357026007 44.9073378003303 6 24.25932 24.22641 24.29938 22.7056 nan nan 350548
128.837517181735 44.9166196179283 3 22.8702 21.16919 20.47755 19.64691 0.471673 0.057629 350548
128.841395180155 44.9207560152533 3 23.7283 21.99598 21.19589 20.46617 0.536546 0.052577 350548
128.843402434559 44.9120676132007 3 21.86813 21.39836 21.20175 21.2649 0.261047 0.103656 350548
128.847007444493 44.9136617957207 3 19.30107 18.55083 18.15534 17.94107 0.179515 0.033086 350548
128.849863230527 44.9165910629745 6 23.90583 24.18541 24.98958 23.30026 nan nan 350548
128.849937659268 44.9104704828375 3 20.90294 19.04136 18.41868 18.11941 0.354681 0.019371 350548
128.852147008669 44.9182205272599 3 23.89992 24.66119 23.75812 22.12062 -9999.0 -9999.0 350548
128.856593933812 44.9207443041048 3 23.26371 22.07693 21.46107 21.44923 0.405947 0.120109 350548
128.85761861432 44.9145373091252 3 25.18645 24.73471 22.51029 22.68905 0.77498 0.107898 350548
128.859085756022 44.9104594017544 3 25.44201 24.54083 22.56988 22.63029 0.726383 0.113545 350548
162.389399843573 58.9526836936923 3 23.48662 22.23993 22.5668 22.11833 0.437418 0.101849 350630
162.391166730896 58.9456994878789 3 24.39954 23.3197 21.85143 22.51512 0.555866 0.136841 350630
162.392015921786 58.9504914918121 3 23.64065 22.25132 22.16184 23.69316 -9999.0 -9999.0 350630
162.395723606854 58.9486249950148 6 22.43037 20.94107 20.03543 19.47613 nan nan 350630
162.405063908598 58.9529828600805 3 19.84896 18.95967 18.61937 18.22072 0.321462 0.035222 350630
162.408362936128 58.9531335103099 3 21.76963 20.82419 20.56821 20.13304 0.338287 0.107437 350630
162.41480059231 58.9494634392729 3 22.93893 22.66803 22.55125 22.16982 0.34886 0.144438 350630
162.409652546162 58.9580482267976 3 21.53068 20.47893 20.01237 19.75766 0.448883 0.100867 350630
162.41835995107 58.9517948951477 3 22.57647 20.85164 19.85163 19.45625 0.544988 0.039607 350630
162.418567333922 58.9505353636492 3 23.13321 21.86424 20.93139 20.33195 0.567236 0.058675 350630
162.415585643583 58.952491012248 6 25.49725 24.8736 24.95967 21.11312 nan nan 350630
161.319837984574 59.0808527227503 3 21.5568 20.5651 20.18108 19.99047 0.360894 0.118674 350633
161.327036375958 59.0755128687721 6 25.09469 22.61619 21.63879 21.51738 nan nan 350633
161.328857604237 59.0816798684945 3 20.24037 19.22649 18.74905 18.50661 0.21182 0.044934 350633
161.33412951124 59.0813112116876 3 24.39654 21.95226 21.44156 21.30793 0.400392 0.04917 350633
161.339817535671 59.0753711259073 6 24.10187 22.47625 21.79276 21.30698 nan nan 350633
185.147261883134 46.5222590177169 3 23.06418 22.09357 21.76681 21.00177 0.414936 0.107695 360030
185.155041638446 46.5284985810879 6 25.98946 22.92719 24.6575 23.26658 nan nan 360030
185.158492840178 46.5273143589531 3 21.55508 19.77241 19.18975 18.90819 0.359835 0.029047 360030
185.16268268747 46.5267715820165 6 24.35691 23.22369 22.47849 22.57212 nan nan 360030
185.163003065969 46.5209079927596 3 23.24228 22.44293 21.94608 22.49396 0.718461 0.153973 360030
185.163871780873 46.5263819081055 3 22.40233 20.94272 20.40681 20.0909 0.382198 0.084341 360030
185.167202451937 46.5236488408956 3 24.31501 22.30616 21.20809 20.68265 0.600779 0.040939 360030
185.167362503053 46.5286259456534 3 25.18226 23.66119 21.76772 21.02725 -9999.0 -9999.0 360030
130.662401690425 43.6010172786599 3 23.61519 22.29594 21.75804 22.6295 0.718774 0.139725 360112
130.663654099348 43.6037879785843 3 20.22372 19.34744 18.87424 18.57937 0.17485 0.043539 360112
130.670829123845 43.5995746567968 3 23.24815 22.53618 22.16927 22.12113 0.642196 0.088885 360112
130.672681830254 43.5969939419949 3 21.72369 21.04598 20.65275 20.73589 0.281407 0.09504 360112
130.674083054246 43.5941294401195 3 22.23001 20.83376 20.29236 20.06761 0.366571 0.089036 360112
130.674539431867 43.6035740487083 6 19.79613 18.32294 17.58774 17.1957 nan nan 360112
130.679710234896 43.5888936700759 3 20.05512 19.29965 18.99343 18.72311 0.319896 0.055756 360112
185.732915524849 47.5715508656241 6 22.59695 22.65503 22.65871 22.30503 nan nan 360139
185.734482612163 47.5698109231457 3 25.47018 22.02841 20.834 20.2128 0.869168 0.038844 360139
185.736018973443 47.5709279449252 6 24.74793 25.25783 21.77723 22.40146 nan nan 360139
185.73754094931 47.5696776206751 6 23.16039 22.69093 22.36561 23.12819 nan nan 360139
185.74002252812 47.5717361574936 3 21.06316 20.55627 20.23907 20.48197 0.438944 0.140081 360139
185.741639880232 47.5638851513585 6 22.85823 21.79356 21.19497 21.18929 nan nan 360139
185.742827699442 47.5685610943205 3 22.56639 21.45288 21.18066 20.9542 0.305355 0.124322 360139
185.614296556189 47.7157799249294 6 22.04318 21.79779 21.32717 21.10636 0.0 -999.0 360140
185.615798042558 47.7131258971683 6 20.29292 18.91566 17.82498 17.22813 0.0 -999.0 360140
163.653667655032 59.0222773004959 6 23.46945 21.96583 20.89182 20.07518 nan nan 360145
163.658352392898 59.0247639033044 3 22.98537 23.72621 22.70447 22.57949 -9999.0 -9999.0 360145
163.666466926956 59.019156329033 3 22.19671 21.0969 20.81513 20.66573 0.442623 0.076547 360145
163.668668177655 59.018872222886 3 21.42678 20.78143 20.43398 20.39361 0.239598 0.121532 360145
163.668946429436 59.0176320052712 6 24.76953 23.66498 22.38221 21.58906 nan nan 360145
163.672611905607 59.0147347574262 3 22.42167 21.96388 22.07433 21.97084 0.318481 0.102267 360145
163.680799668252 59.025067728861 3 22.37023 21.49962 21.21741 21.90045 0.810936 0.108495 360145
163.678833259206 59.0255252782784 3 23.02658 22.46874 22.28083 22.67777 0.461162 0.123783 360145
163.684442655232 59.0246350012757 3 24.19741 22.53812 22.13024 22.18783 0.338344 0.087533 360145
150.799743158093 1.89250017574132 6 20.35179 18.9201 18.04329 17.61109 nan nan 360156
150.800290430797 1.90161473563327 3 22.73964 21.84519 21.64542 21.31626 0.448757 0.089851 360156
150.801462784508 1.90024235457997 3 23.03638 21.97544 21.23799 20.55972 0.574857 0.111052 360156
150.802530244808 1.89390378479192 6 23.64736 25.27832 24.92835 24.0964 nan nan 360156
150.804923727821 1.90181025653173 6 24.13824 24.77765 21.56247 21.21946 nan nan 360156
150.8063080577 1.89535006422132 3 16.20272 15.70795 15.44971 15.25959 0.027488 0.00645 360156
150.808120143637 1.89435661166559 3 20.53026 20.62922 20.55223 20.69621 0.429792 0.191105 360156
150.808437784045 1.89985782116892 3 22.70905 21.96551 21.86695 22.57797 0.353449 0.090144 360156
150.810484893665 1.8874545764866 3 23.01094 21.83634 20.83297 20.5814 0.578493 0.063534 360156
150.813390915268 1.90135614357789 6 25.0636 24.25245 22.05098 22.09255 nan nan 360156
211.909116496983 52.2475796741702 6 20.86373 19.39668 18.04621 17.24113 nan nan 360359
211.91269586202 52.2503541774252 6 22.86942 21.69066 21.48601 22.02997 nan nan 360359
211.915879455481 52.2467985644634 3 22.61315 24.07946 23.09758 22.35291 0.642984 0.198135 360359
211.916757646078 52.2423375557257 3 21.7518 21.20524 20.3182 20.57423 0.503302 0.157846 360359
211.919847468611 52.2418075954849 3 24.34441 21.90053 20.81401 20.32555 0.685847 0.036086 360359
130.337981762235 43.0615388082722 6 17.07775 16.66685 16.51908 16.46768 nan nan 370066
130.340673505672 43.0496716969052 3 23.37653 21.83446 21.32064 20.84366 0.446624 0.082975 370066
130.342863135416 43.0510499555727 3 22.6282 23.99819 22.90504 22.7729 -9999.0 -9999.0 370066
130.347884749044 43.0473277718335 6 23.67086 22.08469 20.77271 19.97826 nan nan 370066
130.349618789015 43.05372365828 3 21.5594 21.30102 21.42079 21.38884 0.338463 0.182393 370066
130.350415969453 43.0537567212184 3 19.10278 18.79054 18.49362 18.34606 0.066673 0.02005 370066
130.351308663676 43.0487230758543 3 24.57676 21.97829 21.27815 21.08753 0.400529 0.044806 370066
130.353475730575 43.0577238900164 6 20.83529 20.60281 20.48352 20.3361 nan nan 370066
130.356258496901 43.0568936481891 6 24.27154 23.22552 22.25548 22.17154 nan nan 370066
130.358516043479 43.0565053524423 3 22.56629 20.63274 19.86568 19.39872 0.439141 0.030824 370066
149.999372376526 2.43390704823046 6 25.72323 25.11985 21.51751 22.21663 nan nan 370098
150.003718031041 2.43498573276441 6 22.91892 23.41833 22.94365 23.5164 nan nan 370098
150.006164795018 2.4310336187869 3 21.45157 20.4076 19.90954 19.65809 0.335014 0.12105 370098
150.006245505923 2.42632846078472 3 22.60483 22.04967 21.67801 22.08413 0.221116 0.131803 370098
150.007795474405 2.42873283262374 6 25.36271 22.39537 22.55834 24.3033 nan nan 370098
150.014398871189 2.43569977831264 6 23.05996 22.13054 21.86057 23.10938 nan nan 370098
162.015508327005 58.9958796469125 6 16.12645 15.7953 15.68329 15.67314 nan nan 370189
162.019595821748 59.0044345480436 3 25.09866 23.03269 21.73875 20.61177 -9999.0 -9999.0 370189
162.021968762271 58.9902489873808 3 22.07058 21.14073 20.26543 19.69531 0.659987 0.072937 370189
162.027835287148 59.0054727325953 3 23.60457 22.49069 21.88217 21.13677 0.494196 0.108549 370189
162.031296338504 58.9962896549945 3 22.91269 22.06869 21.7642 21.60618 0.455612 0.128888 370189
162.03144694017 59.0009455523799 6 21.68247 20.46395 19.75782 19.61711 nan nan 370189
162.033012056078 59.0029309139907 3 21.66043 20.61825 19.92402 19.56576 0.493499 0.123663 370189
162.044641550325 58.995057440938 3 22.97997 24.00931 23.30596 23.26925 0.600137 0.179105 370189
183.354362129295 47.7550317928335 3 22.58082 22.65393 22.88008 20.47866 -9999.0 -9999.0 370286
151.306846349841 1.70577334780739 3 21.82037 20.23678 19.40322 18.84981 0.482746 0.027518 370329
151.306972793533 1.70726621751436 3 23.72992 21.84348 20.98108 20.22728 0.529635 0.043436 370329
151.307470089934 1.69913094279186 3 23.53658 22.2623 22.11783 22.16328 0.393722 0.078338 370329
151.308569623987 1.70061468072174 3 22.69139 22.06551 21.54555 21.29007 0.610937 0.10069 370329
151.312411806877 1.69977845148567 3 22.56638 21.40587 20.50072 20.23603 0.519927 0.077179 370329
151.313136895886 1.70226112509107 3 22.59986 20.90481 20.16493 19.59676 0.453397 0.033275 370329
151.314279644415 1.70600180814753 6 20.81618 19.36529 18.48372 18.04008 nan nan 370329
151.314318077288 1.69429260986208 3 22.60909 22.14217 21.85668 21.44916 0.430758 0.179461 370329
150.180816524963 1.71480528392037 3 22.8898 22.20682 21.79967 21.39728 0.370818 0.166505 370330
150.181815913122 1.70765785608145 3 24.01763 22.19588 22.1327 22.72468 0.450497 0.125238 370330
150.18215797305 1.70689554561561 6 22.91843 21.58159 19.7941 18.85238 nan nan 370330
150.183975863212 1.70539547611795 6 19.11625 17.68389 16.17094 15.36095 nan nan 370330
150.187344856622 1.70895185678819 3 19.644 19.04403 18.73152 18.419 0.169064 0.037158 370330
150.187911431147 1.71676749101964 6 23.8185 22.5697 22.83911 22.03438 nan nan 370330
150.188681532738 1.70990201841469 6 24.07355 22.57459 23.7811 22.32938 nan nan 370330
150.189887482543 1.70646914840503 3 22.25745 21.66406 20.70161 20.26919 0.779306 0.055625 370330
150.190665828705 1.70307524808336 6 23.03503 21.60392 20.85526 20.93223 nan nan 370330
150.191093119449 1.70172402040628 6 20.05464 18.68897 17.8269 17.36507 nan nan 370330
150.192815675757 1.71016273540263 3 23.78456 23.40457 21.59559 21.00912 0.835082 0.099309 370330
164.374718650309 57.2927013054645 3 23.07751 21.86716 21.71478 22.484 0.9318 0.097751 370333
164.374932568855 57.2909870342049 3 21.95168 21.47084 20.85755 20.71341 0.686866 0.16532 370333
164.380191591684 57.2966593864668 3 20.1006 19.89786 19.7876 19.49687 0.133194 0.109452 370333
164.39231525166 57.2987628156914 6 21.56086 21.01079 20.72274 20.57293 nan nan 370333
150.169137748704 1.83305507300936 6 22.79947 21.36354 20.46111 19.96996 nan nan 370344
150.169548441288 1.83457173460711 3 23.17083 22.58749 21.25544 20.6093 0.53837 0.113986 370344
150.170551908711 1.82963505836373 3 22.35393 21.03614 20.28579 19.83821 0.493441 0.071063 370344
150.172803326558 1.83754765267831 3 22.00443 21.47973 21.26976 20.63326 0.529946 0.19584 370344
150.173038028701 1.82621750594312 3 23.23387 22.31882 22.15265 21.86049 0.488163 0.092736 370344
150.174490840519 1.82921307015809 6 25.87383 25.5819 22.2715 23.06948 nan nan 370344
150.176705176004 1.83039138501798 3 23.87847 22.90901 21.82237 21.70765 0.67018 0.058928 370344
150.178309172657 1.83718292131704 3 23.11412 22.39679 21.70997 22.14192 0.32244 0.157305 370344
150.179520073415 1.83898122078302 3 20.51551 19.7029 19.49427 19.7485 0.149568 0.091707 370344
183.394421606887 46.4869732823144 6 25.39882 23.0932 23.04727 22.86968 nan nan 370356
183.395813255043 46.4803828855291 6 25.10819 23.02865 23.27831 22.93429 nan nan 370356
183.395929269449 46.4856631677467 3 22.98755 21.51048 20.47999 20.20094 0.566046 0.040994 370356
183.396277464826 46.4879198683242 6 23.1285 24.13593 22.84788 22.40488 nan nan 370356
183.397352113694 46.4838814616671 3 24.92915 22.4396 21.91219 20.4861 -9999.0 -9999.0 370356
183.40344814202 46.4879847228236 6 21.96722 22.0925 21.98828 21.79261 nan nan 370356
183.402376073932 46.4863362876655 6 22.75759 22.65495 22.36695 21.60267 nan nan 370356
183.403786254131 46.4858807976997 6 22.68008 22.76049 22.78071 22.49403 nan nan 370356
183.40333889408 46.4906017787599 6 22.22523 24.24388 24.3618 22.82689 nan nan 370356
183.398491130646 46.4905635239552 6 22.97744 23.84472 23.65127 22.53335 nan nan 370356
183.399939159608 46.4866495441313 6 23.20475 22.70621 22.69999 22.79208 nan nan 370356
183.398017425173 46.4801506330352 6 23.08346 24.51844 24.55183 23.23542 nan nan 370356
183.401501719716 46.4816431227512 6 24.05784 25.36832 22.43988 22.71695 nan nan 370356
183.401243313215 46.4809208203942 6 23.26571 23.47064 23.4709 22.04494 nan nan 370356
183.399565506745 46.4753129139967 6 25.03096 23.04719 24.04323 22.80977 nan nan 370356
183.404419462083 46.4853705209178 3 22.2688 22.351 21.84869 21.71705 0.806031 0.202713 370356
183.41085121428 46.4754507083898 3 22.02256 21.28575 20.92389 21.49627 0.38693 0.108968 370356
183.407711990054 46.4860095779278 3 23.68136 22.33489 22.10745 22.34213 0.483074 0.121041 370356
183.409621626132 46.4901909170533 3 23.98035 22.59467 22.42506 22.44708 0.456627 0.078281 370356
183.409019545242 46.4884407757263 6 23.22081 23.82798 23.25733 23.03506 nan nan 370356
183.406029294744 46.4826512088072 6 23.36014 23.63199 22.82319 23.13577 nan nan 370356
183.404787886107 46.4812553056909 6 24.11914 23.31084 23.38414 23.12909 nan nan 370356
183.409407877363 46.4851477631489 3 24.55465 24.6135 22.75842 22.19766 0.742965 0.105609 370356
183.4134234966 46.4892043448764 3 24.50321 22.93217 22.83776 21.9535 0.376021 0.064986 370356
149.220745450868 1.97597817920745 3 23.0155 21.1539 20.17818 19.83435 0.528467 0.030887 370367
149.221060773554 1.98033874330489 3 23.6091 22.93257 21.58177 21.91269 0.516576 0.132053 370367
149.2212207795 1.98578991954997 3 21.12607 20.09368 19.6198 19.5142 0.381814 0.095461 370367
149.223359594262 1.98487063695127 3 24.09116 22.01892 23.31252 22.23211 0.281805 0.075169 370367
149.223838820897 1.97389277739491 6 20.86943 19.58398 19.02597 18.82154 nan nan 370367
149.223918996091 1.97182859227209 6 23.4988 22.47774 22.43983 22.98957 nan nan 370367
149.225013530238 1.98406402526396 3 22.70128 23.80984 23.00229 22.95255 0.168611 0.185745 370367
149.227475679672 1.97473866313652 3 22.90503 22.30573 21.70224 21.24935 0.735346 0.115655 370367
151.560193010504 2.40680739204848 3 20.96523 19.94796 19.60543 19.32777 0.231698 0.076953 370369
151.561585433157 2.40602223412327 3 20.40298 19.06718 18.53001 18.26553 0.241579 0.03084 370369
151.561832226904 2.40191948657742 3 22.57351 21.80535 21.31789 21.10356 0.502971 0.123794 370369
151.56373994719 2.3991633185427 6 23.11396 22.48812 21.79635 21.69191 nan nan 370369
151.565356942454 2.40687761544186 3 19.07692 17.87889 17.37661 17.08458 0.200455 0.021089 370369
151.567455937552 2.40423342640176 6 25.56269 24.36252 22.05183 22.65561 nan nan 370369
151.570240218833 2.40972537471314 3 21.42098 21.41968 21.96556 22.42556 -9999.0 -9999.0 370369
151.570795610842 2.40953430401972 3 24.46185 22.32016 20.82211 20.36025 0.883973 0.045907 370369
151.574156994312 2.41417737044142 3 22.30086 21.45985 21.22061 21.34286 0.245668 0.105544 370369
132.3705694298 44.9957372386363 3 22.67919 21.66834 21.73039 22.67308 0.727689 0.084782 370394
132.381134462292 44.9965747367875 3 22.18729 21.734 21.95082 21.18947 0.416959 0.120332 370394
132.383401134287 45.0029377633374 3 22.62707 21.7387 20.76265 23.32975 -9999.0 -9999.0 370394
132.390091233893 44.9965550525709 6 21.49468 20.45112 20.19527 19.91887 nan nan 370394
186.469587224681 47.6041447771271 6 21.93316 21.27028 21.2261 21.18444 nan nan 370407
